provider,arm,probe_type,event,probe_id,rep,delay_s,prefix_tokens_target,t_iso,cache_creation,cache_read,input_tokens,latency_ms,est_cost_usd,note
anthropic,anthropic-5m,ttl,write,anthropic-5m-d285-r5,5,285,4832,2027-01-15T08:08:24+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
anthropic,anthropic-1h,ttl,read,anthropic-1h-d285-r2,2,285,4832,2027-01-15T08:08:25+00:00,0,4832,7,0.0,0.000490,d_act=285.0
openai,openai-24h,ttl,write,openai-24h-d285-r5,5,285,4832,2027-01-15T08:08:26+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
openai,openai-inmem,ttl,read,openai-inmem-d285-r2,2,285,4832,2027-01-15T08:08:27+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
anthropic,anthropic-1h,ttl,write,anthropic-1h-d285-r5,5,285,4832,2027-01-15T08:08:28+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
anthropic,anthropic-5m,ttl,read,anthropic-5m-d30-r5,5,30,4832,2027-01-15T08:08:30+00:00,0,4832,7,0.0,0.000490,d_act=30.0
openai,openai-inmem,ttl,write,openai-inmem-d285-r5,5,285,4832,2027-01-15T08:08:30+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,read,anthropic-5m-d120-r4,4,120,4832,2027-01-15T08:08:32+00:00,0,4832,7,0.0,0.000490,d_act=120.0
openai,openai-24h,ttl,read,openai-24h-d30-r5,5,30,4832,2027-01-15T08:08:32+00:00,0,4736,4840,0.0,0.001483,d_act=30.0
anthropic,anthropic-5m,ttl,write,anthropic-5m-d315-r5,5,315,4832,2027-01-15T08:08:32+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,read,openai-24h-d120-r4,4,120,4832,2027-01-15T08:08:34+00:00,0,4736,4840,0.0,0.001483,d_act=120.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d30-r5,5,30,4832,2027-01-15T08:08:34+00:00,0,4832,7,0.0,0.000490,d_act=30.0
openai,openai-24h,ttl,write,openai-24h-d315-r5,5,315,4832,2027-01-15T08:08:34+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,read,anthropic-1h-d120-r4,4,120,4832,2027-01-15T08:08:36+00:00,0,4832,7,0.0,0.000490,d_act=120.0
openai,openai-inmem,ttl,read,openai-inmem-d30-r5,5,30,4832,2027-01-15T08:08:36+00:00,0,4736,4840,0.0,0.001483,d_act=30.0
anthropic,anthropic-1h,ttl,write,anthropic-1h-d315-r5,5,315,4832,2027-01-15T08:08:36+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,read,openai-inmem-d120-r4,4,120,4832,2027-01-15T08:08:38+00:00,0,4736,4840,0.0,0.001483,d_act=120.0
openai,openai-inmem,ttl,write,openai-inmem-d315-r5,5,315,4832,2027-01-15T08:08:38+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,write,anthropic-5m-d360-r5,5,360,4832,2027-01-15T08:08:40+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,write,openai-24h-d360-r5,5,360,4832,2027-01-15T08:08:42+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,write,anthropic-1h-d360-r5,5,360,4832,2027-01-15T08:08:44+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,write,openai-inmem-d360-r5,5,360,4832,2027-01-15T08:08:46+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,read,anthropic-5m-d480-r0,0,480,4832,2027-01-15T08:08:48+00:00,4832,0,7,0.0,0.006047,d_act=480.0
anthropic,anthropic-5m,ttl,write,anthropic-5m-d480-r5,5,480,4832,2027-01-15T08:08:48+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,read,openai-24h-d480-r0,0,480,4832,2027-01-15T08:08:50+00:00,0,4736,4840,0.0,0.001483,d_act=480.0
openai,openai-24h,ttl,write,openai-24h-d480-r5,5,480,4832,2027-01-15T08:08:50+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,read,anthropic-1h-d480-r0,0,480,4832,2027-01-15T08:08:52+00:00,0,4832,7,0.0,0.000490,d_act=480.0
anthropic,anthropic-1h,ttl,write,anthropic-1h-d480-r5,5,480,4832,2027-01-15T08:08:52+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,read,openai-inmem-d480-r0,0,480,4832,2027-01-15T08:08:54+00:00,0,0,4840,0.0,0.002904,d_act=480.0
openai,openai-inmem,ttl,write,openai-inmem-d480-r5,5,480,4832,2027-01-15T08:08:54+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,write,anthropic-5m-d720-r5,5,720,4832,2027-01-15T08:08:56+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,write,openai-24h-d720-r5,5,720,4832,2027-01-15T08:08:58+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,read,anthropic-5m-d315-r2,2,315,4832,2027-01-15T08:08:59+00:00,4832,0,7,0.0,0.006047,d_act=315.0
anthropic,anthropic-1h,ttl,write,anthropic-1h-d720-r5,5,720,4832,2027-01-15T08:09:00+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,read,openai-24h-d315-r2,2,315,4832,2027-01-15T08:09:01+00:00,0,4736,4840,0.0,0.001483,d_act=315.0
openai,openai-inmem,ttl,write,openai-inmem-d720-r5,5,720,4832,2027-01-15T08:09:02+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,read,anthropic-1h-d315-r2,2,315,4832,2027-01-15T08:09:03+00:00,0,4832,7,0.0,0.000490,d_act=315.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d240-r3,3,240,4832,2027-01-15T08:09:04+00:00,0,4832,7,0.0,0.000490,d_act=240.0
anthropic,anthropic-5m,ttl,write,anthropic-5m-d1200-r5,5,1200,4832,2027-01-15T08:09:04+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,read,openai-inmem-d315-r2,2,315,4832,2027-01-15T08:09:05+00:00,0,0,4840,0.0,0.002904,d_act=315.0
openai,openai-24h,ttl,read,openai-24h-d240-r3,3,240,4832,2027-01-15T08:09:06+00:00,0,4736,4840,0.0,0.001483,d_act=240.0
openai,openai-24h,ttl,write,openai-24h-d1200-r5,5,1200,4832,2027-01-15T08:09:06+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,read,anthropic-1h-d240-r3,3,240,4832,2027-01-15T08:09:08+00:00,0,4832,7,0.0,0.000490,d_act=240.0
anthropic,anthropic-1h,ttl,write,anthropic-1h-d1200-r5,5,1200,4832,2027-01-15T08:09:08+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,read,openai-inmem-d240-r3,3,240,4832,2027-01-15T08:09:10+00:00,0,4736,4840,0.0,0.001483,d_act=240.0
openai,openai-inmem,ttl,write,openai-inmem-d1200-r5,5,1200,4832,2027-01-15T08:09:10+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,write,anthropic-5m-d2400-r5,5,2400,4832,2027-01-15T08:09:12+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,write,openai-24h-d2400-r5,5,2400,4832,2027-01-15T08:09:14+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,write,anthropic-1h-d2400-r5,5,2400,4832,2027-01-15T08:09:16+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,write,openai-inmem-d2400-r5,5,2400,4832,2027-01-15T08:09:18+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,write,anthropic-5m-d3600-r5,5,3600,4832,2027-01-15T08:09:20+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,write,openai-24h-d3600-r5,5,3600,4832,2027-01-15T08:09:22+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,write,anthropic-1h-d3600-r5,5,3600,4832,2027-01-15T08:09:24+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,write,openai-inmem-d3600-r5,5,3600,4832,2027-01-15T08:09:26+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,write,anthropic-5m-d7200-r5,5,7200,4832,2027-01-15T08:09:28+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,write,openai-24h-d7200-r5,5,7200,4832,2027-01-15T08:09:30+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,write,anthropic-1h-d7200-r5,5,7200,4832,2027-01-15T08:09:32+00:00,4832,0,7,0.0,0.009671,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,write,openai-inmem-d7200-r5,5,7200,4832,2027-01-15T08:09:34+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d240-r0,0,240,4832,2027-01-15T08:09:36+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-4o-default,tier,write,openai-4o-default-d240-r0,0,240,4832,2027-01-15T08:09:38+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d360-r0,0,360,4832,2027-01-15T08:09:40+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-4o-default,tier,write,openai-4o-default-d360-r0,0,360,4832,2027-01-15T08:09:42+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d720-r0,0,720,4832,2027-01-15T08:09:44+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-4o-default,tier,write,openai-4o-default-d720-r0,0,720,4832,2027-01-15T08:09:46+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d240-r1,1,240,4832,2027-01-15T08:09:48+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-4o-default,tier,write,openai-4o-default-d240-r1,1,240,4832,2027-01-15T08:09:50+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-5m,ttl,read,anthropic-5m-d360-r2,2,360,4832,2027-01-15T08:09:52+00:00,4832,0,7,0.0,0.006047,d_act=360.0
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d360-r1,1,360,4832,2027-01-15T08:09:52+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-24h,ttl,read,openai-24h-d360-r2,2,360,4832,2027-01-15T08:09:54+00:00,0,4736,4840,0.0,0.001483,d_act=360.0
openai,openai-4o-default,tier,write,openai-4o-default-d360-r1,1,360,4832,2027-01-15T08:09:54+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-1h,ttl,read,anthropic-1h-d360-r2,2,360,4832,2027-01-15T08:09:56+00:00,0,4832,7,0.0,0.000490,d_act=360.0
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d720-r1,1,720,4832,2027-01-15T08:09:56+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
anthropic,anthropic-5m,ttl,read,anthropic-5m-d285-r3,3,285,4832,2027-01-15T08:09:57+00:00,0,4832,7,0.0,0.000490,d_act=285.0
openai,openai-inmem,ttl,read,openai-inmem-d360-r2,2,360,4832,2027-01-15T08:09:58+00:00,0,0,4840,0.0,0.002904,d_act=360.0
openai,openai-4o-default,tier,write,openai-4o-default-d720-r1,1,720,4832,2027-01-15T08:09:58+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
openai,openai-24h,ttl,read,openai-24h-d285-r3,3,285,4832,2027-01-15T08:09:59+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d240-r2,2,240,4832,2027-01-15T08:10:00+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
anthropic,anthropic-1h,ttl,read,anthropic-1h-d285-r3,3,285,4832,2027-01-15T08:10:01+00:00,0,4832,7,0.0,0.000490,d_act=285.0
openai,openai-4o-default,tier,write,openai-4o-default-d240-r2,2,240,4832,2027-01-15T08:10:02+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
openai,openai-inmem,ttl,read,openai-inmem-d285-r3,3,285,4832,2027-01-15T08:10:03+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d360-r2,2,360,4832,2027-01-15T08:10:04+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-4o-default,tier,write,openai-4o-default-d360-r2,2,360,4832,2027-01-15T08:10:06+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-5m,ttl,read,anthropic-5m-d120-r5,5,120,4832,2027-01-15T08:10:08+00:00,0,4832,7,0.0,0.000490,d_act=120.0
anthropic,anthropic-sonnet-5m,tier,write,anthropic-sonnet-5m-d720-r2,2,720,4832,2027-01-15T08:10:08+00:00,4832,0,7,0.0,0.018141,model=claude-sonnet-4-5
openai,openai-24h,ttl,read,openai-24h-d120-r5,5,120,4832,2027-01-15T08:10:10+00:00,0,4736,4840,0.0,0.001483,d_act=120.0
openai,openai-4o-default,tier,write,openai-4o-default-d720-r2,2,720,4832,2027-01-15T08:10:10+00:00,0,0,4840,0.0,0.012100,model=gpt-4o
anthropic,anthropic-1h,ttl,read,anthropic-1h-d120-r5,5,120,4832,2027-01-15T08:10:12+00:00,0,4832,7,0.0,0.000490,d_act=120.0
openai,openai-inmem,ttl,read,openai-inmem-d120-r5,5,120,4832,2027-01-15T08:10:14+00:00,0,4736,4840,0.0,0.001483,d_act=120.0
anthropic,anthropic-gran,gran,write,anthropic-gran-w,,,4832,2027-01-15T08:10:20+00:00,4832,0,7,0.0,0.006047,model=claude-haiku-4-5-20251001
openai,openai-gran,gran,write,openai-gran-w,,,4832,2027-01-15T08:10:22+00:00,0,0,4840,0.0,0.002904,model=gpt-4o-mini
anthropic,anthropic-5m,ttl,read,anthropic-5m-d480-r1,1,480,4832,2027-01-15T08:10:24+00:00,4832,0,7,0.0,0.006047,d_act=480.0
openai,openai-24h,ttl,read,openai-24h-d480-r1,1,480,4832,2027-01-15T08:10:26+00:00,0,4736,4840,0.0,0.001483,d_act=480.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d480-r1,1,480,4832,2027-01-15T08:10:28+00:00,0,4832,7,0.0,0.000490,d_act=480.0
openai,openai-inmem,ttl,read,openai-inmem-d480-r1,1,480,4832,2027-01-15T08:10:30+00:00,0,0,4840,0.0,0.002904,d_act=480.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d315-r3,3,315,4832,2027-01-15T08:10:35+00:00,4832,0,7,0.0,0.006047,d_act=315.0
openai,openai-24h,ttl,read,openai-24h-d315-r3,3,315,4832,2027-01-15T08:10:37+00:00,0,4736,4840,0.0,0.001483,d_act=315.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d315-r3,3,315,4832,2027-01-15T08:10:39+00:00,0,4832,7,0.0,0.000490,d_act=315.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d240-r4,4,240,4832,2027-01-15T08:10:40+00:00,0,4832,7,0.0,0.000490,d_act=240.0
openai,openai-inmem,ttl,read,openai-inmem-d315-r3,3,315,4832,2027-01-15T08:10:41+00:00,0,0,4840,0.0,0.002904,d_act=315.0
openai,openai-24h,ttl,read,openai-24h-d240-r4,4,240,4832,2027-01-15T08:10:42+00:00,0,4736,4840,0.0,0.001483,d_act=240.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d240-r4,4,240,4832,2027-01-15T08:10:44+00:00,0,4832,7,0.0,0.000490,d_act=240.0
openai,openai-inmem,ttl,read,openai-inmem-d240-r4,4,240,4832,2027-01-15T08:10:46+00:00,0,4736,4840,0.0,0.001483,d_act=240.0
anthropic,anthropic-gran,gran,read,anthropic-gran-25pct-r0,0,30,4832,2027-01-15T08:10:50+00:00,4832,0,7,0.0,0.006047,d_act=na;div=25pct
openai,openai-gran,gran,read,openai-gran-25pct-r0,0,30,4832,2027-01-15T08:10:52+00:00,0,1152,4840,0.0,0.002558,d_act=na;div=25pct
anthropic,anthropic-gran,gran,read,anthropic-gran-25pct-r1,1,36,4832,2027-01-15T08:10:56+00:00,4832,0,7,0.0,0.006047,d_act=na;div=25pct
openai,openai-gran,gran,read,openai-gran-25pct-r1,1,36,4832,2027-01-15T08:10:58+00:00,0,1152,4840,0.0,0.002558,d_act=na;div=25pct
anthropic,anthropic-gran,gran,read,anthropic-gran-50pct-r0,0,42,4832,2027-01-15T08:11:02+00:00,4832,0,7,0.0,0.006047,d_act=na;div=50pct
openai,openai-gran,gran,read,openai-gran-50pct-r0,0,42,4832,2027-01-15T08:11:04+00:00,0,2304,4840,0.0,0.002213,d_act=na;div=50pct
anthropic,anthropic-gran,gran,read,anthropic-gran-50pct-r1,1,48,4832,2027-01-15T08:11:08+00:00,4832,0,7,0.0,0.006047,d_act=na;div=50pct
openai,openai-gran,gran,read,openai-gran-50pct-r1,1,48,4832,2027-01-15T08:11:10+00:00,0,2304,4840,0.0,0.002213,d_act=na;div=50pct
anthropic,anthropic-gran,gran,read,anthropic-gran-75pct-r0,0,54,4832,2027-01-15T08:11:14+00:00,4832,0,7,0.0,0.006047,d_act=na;div=75pct
openai,openai-gran,gran,read,openai-gran-75pct-r0,0,54,4832,2027-01-15T08:11:16+00:00,0,3584,4840,0.0,0.001829,d_act=na;div=75pct
anthropic,anthropic-gran,gran,read,anthropic-gran-75pct-r1,1,60,4832,2027-01-15T08:11:20+00:00,4832,0,7,0.0,0.006047,d_act=na;div=75pct
openai,openai-gran,gran,read,openai-gran-75pct-r1,1,60,4832,2027-01-15T08:11:22+00:00,0,3584,4840,0.0,0.001829,d_act=na;div=75pct
anthropic,anthropic-gran,gran,read,anthropic-gran-95pct-r0,0,66,4832,2027-01-15T08:11:26+00:00,4832,0,7,0.0,0.006047,d_act=na;div=95pct
anthropic,anthropic-5m,ttl,read,anthropic-5m-d360-r3,3,360,4832,2027-01-15T08:11:28+00:00,4832,0,7,0.0,0.006047,d_act=360.0
openai,openai-gran,gran,read,openai-gran-95pct-r0,0,66,4832,2027-01-15T08:11:28+00:00,0,4480,4840,0.0,0.001560,d_act=na;div=95pct
openai,openai-24h,ttl,read,openai-24h-d360-r3,3,360,4832,2027-01-15T08:11:30+00:00,0,4736,4840,0.0,0.001483,d_act=360.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d360-r3,3,360,4832,2027-01-15T08:11:32+00:00,0,4832,7,0.0,0.000490,d_act=360.0
anthropic,anthropic-gran,gran,read,anthropic-gran-95pct-r1,1,72,4832,2027-01-15T08:11:32+00:00,4832,0,7,0.0,0.006047,d_act=na;div=95pct
anthropic,anthropic-5m,ttl,read,anthropic-5m-d285-r4,4,285,4832,2027-01-15T08:11:33+00:00,0,4832,7,0.0,0.000490,d_act=285.0
openai,openai-inmem,ttl,read,openai-inmem-d360-r3,3,360,4832,2027-01-15T08:11:34+00:00,0,0,4840,0.0,0.002904,d_act=360.0
openai,openai-gran,gran,read,openai-gran-95pct-r1,1,72,4832,2027-01-15T08:11:34+00:00,0,4480,4840,0.0,0.001560,d_act=na;div=95pct
openai,openai-24h,ttl,read,openai-24h-d285-r4,4,285,4832,2027-01-15T08:11:35+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d285-r4,4,285,4832,2027-01-15T08:11:37+00:00,0,4832,7,0.0,0.000490,d_act=285.0
anthropic,anthropic-gran,gran,read,anthropic-gran-100pct-r0,0,78,4832,2027-01-15T08:11:38+00:00,0,4832,7,0.0,0.000490,d_act=na;div=100pct
openai,openai-inmem,ttl,read,openai-inmem-d285-r4,4,285,4832,2027-01-15T08:11:39+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
openai,openai-gran,gran,read,openai-gran-100pct-r0,0,78,4832,2027-01-15T08:11:40+00:00,0,4736,4840,0.0,0.001483,d_act=na;div=100pct
anthropic,anthropic-5m,ttl,read,anthropic-5m-d480-r2,2,480,4832,2027-01-15T08:12:00+00:00,4832,0,7,0.0,0.006047,d_act=480.0
openai,openai-24h,ttl,read,openai-24h-d480-r2,2,480,4832,2027-01-15T08:12:02+00:00,0,4736,4840,0.0,0.001483,d_act=480.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d480-r2,2,480,4832,2027-01-15T08:12:04+00:00,0,4832,7,0.0,0.000490,d_act=480.0
anthropic,anthropic-bisect,bisect,write,anthropic-bisect-0,0,,2928,2027-01-15T08:12:04+00:00,0,0,7,0.0,0.000007,model=claude-haiku-4-5-20251001
openai,openai-inmem,ttl,read,openai-inmem-d480-r2,2,480,4832,2027-01-15T08:12:06+00:00,0,0,4840,0.0,0.002904,d_act=480.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d315-r4,4,315,4832,2027-01-15T08:12:11+00:00,4832,0,7,0.0,0.006047,d_act=315.0
openai,openai-bisect,bisect,write,openai-bisect-0,0,,1280,2027-01-15T08:12:11+00:00,0,0,1288,0.0,0.000773,model=gpt-4o-mini
openai,openai-24h,ttl,read,openai-24h-d315-r4,4,315,4832,2027-01-15T08:12:13+00:00,0,4736,4840,0.0,0.001483,d_act=315.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d315-r4,4,315,4832,2027-01-15T08:12:15+00:00,0,4832,7,0.0,0.000490,d_act=315.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d240-r5,5,240,4832,2027-01-15T08:12:16+00:00,0,4832,7,0.0,0.000490,d_act=240.0
openai,openai-inmem,ttl,read,openai-inmem-d315-r4,4,315,4832,2027-01-15T08:12:17+00:00,0,0,4840,0.0,0.002904,d_act=315.0
openai,openai-24h,ttl,read,openai-24h-d240-r5,5,240,4832,2027-01-15T08:12:18+00:00,0,4736,4840,0.0,0.001483,d_act=240.0
anthropic,anthropic-bisect,bisect,read,anthropic-bisect-0,0,15.0,2928,2027-01-15T08:12:19+00:00,0,0,7,0.0,0.000007,d_act=15.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d240-r5,5,240,4832,2027-01-15T08:12:20+00:00,0,4832,7,0.0,0.000490,d_act=240.0
openai,openai-inmem,ttl,read,openai-inmem-d240-r5,5,240,4832,2027-01-15T08:12:22+00:00,0,4736,4840,0.0,0.001483,d_act=240.0
openai,openai-bisect,bisect,read,openai-bisect-0,0,15.0,1280,2027-01-15T08:12:26+00:00,0,1280,1288,0.0,0.000389,d_act=15.0
anthropic,anthropic-bisect,bisect,write,anthropic-bisect-1,1,,3880,2027-01-15T08:12:34+00:00,0,0,7,0.0,0.000007,model=claude-haiku-4-5-20251001
openai,openai-bisect,bisect,write,openai-bisect-1,1,,896,2027-01-15T08:12:41+00:00,0,0,904,0.0,0.000542,model=gpt-4o-mini
anthropic,anthropic-bisect,bisect,read,anthropic-bisect-1,1,15.0,3880,2027-01-15T08:12:49+00:00,0,0,7,0.0,0.000007,d_act=15.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d720-r0,0,720,4832,2027-01-15T08:12:56+00:00,4832,0,7,0.0,0.006047,d_act=720.0
openai,openai-bisect,bisect,read,openai-bisect-1,1,15.0,896,2027-01-15T08:12:56+00:00,0,0,904,0.0,0.000542,d_act=15.0
openai,openai-24h,ttl,read,openai-24h-d720-r0,0,720,4832,2027-01-15T08:12:58+00:00,0,4736,4840,0.0,0.001483,d_act=720.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d720-r0,0,720,4832,2027-01-15T08:13:00+00:00,0,4832,7,0.0,0.000490,d_act=720.0
openai,openai-inmem,ttl,read,openai-inmem-d720-r0,0,720,4832,2027-01-15T08:13:02+00:00,0,0,4840,0.0,0.002904,d_act=720.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d360-r4,4,360,4832,2027-01-15T08:13:04+00:00,4832,0,7,0.0,0.006047,d_act=360.0
anthropic,anthropic-bisect,bisect,write,anthropic-bisect-2,2,,4356,2027-01-15T08:13:04+00:00,4356,0,7,0.0,0.005452,model=claude-haiku-4-5-20251001
openai,openai-24h,ttl,read,openai-24h-d360-r4,4,360,4832,2027-01-15T08:13:06+00:00,0,4736,4840,0.0,0.001483,d_act=360.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d360-r4,4,360,4832,2027-01-15T08:13:08+00:00,0,4832,7,0.0,0.000490,d_act=360.0
anthropic,anthropic-5m,ttl,read,anthropic-5m-d285-r5,5,285,4832,2027-01-15T08:13:09+00:00,0,4832,7,0.0,0.000490,d_act=285.0
openai,openai-inmem,ttl,read,openai-inmem-d360-r4,4,360,4832,2027-01-15T08:13:10+00:00,0,0,4840,0.0,0.002904,d_act=360.0
openai,openai-24h,ttl,read,openai-24h-d285-r5,5,285,4832,2027-01-15T08:13:11+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
openai,openai-bisect,bisect,write,openai-bisect-2,2,,1088,2027-01-15T08:13:11+00:00,0,0,1096,0.0,0.000658,model=gpt-4o-mini
anthropic,anthropic-1h,ttl,read,anthropic-1h-d285-r5,5,285,4832,2027-01-15T08:13:13+00:00,0,4832,7,0.0,0.000490,d_act=285.0
openai,openai-inmem,ttl,read,openai-inmem-d285-r5,5,285,4832,2027-01-15T08:13:15+00:00,0,4736,4840,0.0,0.001483,d_act=285.0
anthropic,anthropic-bisect,bisect,read,anthropic-bisect-2,2,15.0,4356,2027-01-15T08:13:19+00:00,0,4356,7,0.0,0.000443,d_act=15.0
openai,openai-bisect,bisect,read,openai-bisect-2,2,15.0,1088,2027-01-15T08:13:26+00:00,0,1024,1096,0.0,0.000350,d_act=15.0
anthropic,anthropic-bisect,bisect,write,anthropic-bisect-3,3,,4118,2027-01-15T08:13:34+00:00,4118,0,7,0.0,0.005155,model=claude-haiku-4-5-20251001
anthropic,anthropic-5m,ttl,read,anthropic-5m-d480-r3,3,480,4832,2027-01-15T08:13:36+00:00,4832,0,7,0.0,0.006047,d_act=480.0
anthropic,anthropic-sonnet-5m,tier,read,anthropic-sonnet-5m-d240-r0,0,240,4832,2027-01-15T08:13:36+00:00,0,4832,7,0.0,0.001471,d_act=240.0
openai,openai-24h,ttl,read,openai-24h-d480-r3,3,480,4832,2027-01-15T08:13:38+00:00,0,4736,4840,0.0,0.001483,d_act=480.0
openai,openai-4o-default,tier,read,openai-4o-default-d240-r0,0,240,4832,2027-01-15T08:13:38+00:00,0,4736,4840,0.0,0.006180,d_act=240.0
anthropic,anthropic-1h,ttl,read,anthropic-1h-d480-r3,3,480,4832,2027-01-15T08:13:40+00:00,0,4832,7,0.0,0.000490,d_act=480.0
